290	TES_low_PCS_high	0.652893	0.795609	0.855150	0.794932
292	both_high	0.578121	0.441719	0.566182	0.401515
305	both_high	0.596128	0.481897	0.560221	0.441745
308	both_high	0.599496	0.422565	0.739671	0.419540
312	both_high	0.657354	0.404345	0.646665	0.525601
329	both_high	0.785834	0.721560	0.877531	0.820272
331	both_low	0.788808	0.802383	0.893148	0.906479
332	TES_low_PCS_high	0.763520	0.826442	0.803847	0.731452
335	both_high	0.758031	0.675777	0.734504	0.687304
342	both_high	0.765785	0.651950	0.865272	0.789969
351	both_high	0.614669	0.240832	0.646400	0.365726
353	both_high	0.545234	0.187573	0.516080	0.304075
355	both_high	0.587105	0.330063	0.569262	0.359457
358	both_high	0.610698	0.590983	0.708350	0.566614
367	TES_low_PCS_high	0.709738	0.782294	0.736266	0.647597
373	both_low	0.601052	0.717356	0.694751	0.700888
374	both_high	0.717362	0.649147	0.775180	0.597179
376	TES_low_PCS_high	0.690332	0.695398	0.768627	0.698015
377	both_high	0.791382	0.694464	0.810668	0.694096
380	TES_low_PCS_high	0.697937	0.721327	0.812412	0.776123
381	both_high	0.788781	0.692362	0.790785	0.684169
382	both_low	0.742661	0.963093	0.863805	0.907785
383	TES_low_PCS_high	0.782761	0.828311	0.863658	0.710554
384	TES_low_PCS_high	0.782893	0.895819	0.874026	0.826280
403	both_low	0.806941	0.875964	0.899415	0.899425
407	both_low	0.788961	0.847933	0.913247	0.921108
419	both_high	0.763043	0.645644	0.822776	0.708464
421	TES_low_PCS_high	0.804905	0.833684	0.909176	0.786311
423	both_high	0.804902	0.732773	0.869456	0.812435
428	TES_low_PCS_high	0.778760	0.912871	0.908786	0.892894
432	both_low	0.797778	0.962626	0.901788	0.915883
439	TES_low_PCS_high	0.635258	0.735576	0.823435	0.720742
443	both_high	0.756883	0.732072	0.867372	0.794932
444	both_high	0.680275	0.658024	0.752018	0.699843
447	both_high	0.763699	0.498482	0.848481	0.683647
448	both_low	0.645978	0.671105	0.706336	0.720481
458	both_high	0.810009	0.778089	0.870020	0.806949
462	TES_low_PCS_high	0.756221	0.804718	0.863891	0.802508
472	both_high	0.706340	0.604765	0.721819	0.605277
476	both_high	0.669277	0.521841	0.742621	0.572362
477	both_high	0.615964	0.597057	0.807847	0.584117
484	both_low	0.599980	0.697734	0.685920	0.700104
487	TES_low_PCS_high	0.771149	0.819668	0.831089	0.693312
489	both_high	0.794857	0.684887	0.857626	0.691223
494	both_high	0.737218	0.727400	0.719282	0.699060
