186	TES_low_PCS_high	0.741971	0.838356	0.861007	0.826280
191	both_low	0.599249	0.729970	0.839998	0.883490
198	TES_low_PCS_high	0.553948	0.622285	0.570408	0.557994
205	TES_low_PCS_high	0.715399	0.850035	0.904797	0.829415
206	TES_low_PCS_high	0.789345	0.860547	0.872860	0.777952
207	both_low	0.750059	0.874796	0.849872	0.911964
225	TES_low_PCS_high	0.784041	0.877599	0.882947	0.855277
230	both_high	0.644533	0.559449	0.795198	0.739812
239	both_low	0.626506	0.666433	0.687403	0.752351
249	TES_low_PCS_high	0.564525	0.716421	0.656487	0.627743
252	both_high	0.561710	0.392198	0.656644	0.485893
270	TES_low_PCS_high	0.754637	0.872927	0.857715	0.812696
280	both_low	0.798165	0.993927	0.918683	0.957680
286	TES_low_PCS_high	0.726636	0.775753	0.858536	0.853187
290	TES_low_PCS_high	0.703373	0.795609	0.822376	0.794932
292	both_high	0.570157	0.441719	0.479267	0.401515
305	both_high	0.554314	0.481897	0.486377	0.441745
308	both_high	0.565511	0.422565	0.671594	0.419540
312	both_high	0.630894	0.404345	0.535909	0.525601
329	both_high	0.785759	0.721560	0.850808	0.820272
331	both_low	0.737160	0.802383	0.870092	0.906479
332	TES_low_PCS_high	0.666167	0.826442	0.772316	0.731452
335	both_high	0.742077	0.675777	0.713300	0.687304
342	both_high	0.757337	0.651950	0.847184	0.789969
351	both_high	0.577171	0.240832	0.585455	0.365726
353	both_high	0.524703	0.187573	0.419083	0.304075
355	both_high	0.563104	0.330063	0.502023	0.359457
358	both_high	0.591951	0.590983	0.660723	0.566614
367	TES_low_PCS_high	0.595363	0.782294	0.707774	0.647597
373	both_low	0.605708	0.717356	0.654450	0.700888
374	both_high	0.686691	0.649147	0.740743	0.597179
376	TES_low_PCS_high	0.663051	0.695398	0.732768	0.698015
377	both_high	0.715229	0.694464	0.771234	0.694096
380	both_high	0.739995	0.721327	0.787863	0.776123
381	both_high	0.745480	0.692362	0.755651	0.684169
382	both_low	0.759829	0.963093	0.842906	0.907785
383	TES_low_PCS_high	0.760518	0.828311	0.835794	0.710554
384	TES_low_PCS_high	0.727948	0.895819	0.843230	0.826280
403	both_low	0.759087	0.875964	0.877742	0.899425
407	both_low	0.784915	0.847933	0.889580	0.921108
419	both_high	0.692173	0.645644	0.791490	0.708464
421	TES_low_PCS_high	0.793640	0.833684	0.899321	0.786311
423	both_high	0.775342	0.732773	0.836690	0.812435
428	both_low	0.792912	0.912871	0.887749	0.892894
432	both_low	0.769625	0.962626	0.871387	0.915883
439	TES_low_PCS_high	0.612433	0.735576	0.784015	0.720742
443	TES_low_PCS_high	0.669293	0.732072	0.835122	0.794932
444	both_low	0.589771	0.658024	0.695341	0.699843
447	both_high	0.666022	0.498482	0.813315	0.683647
448	both_low	0.580500	0.671105	0.656577	0.720481
458	both_high	0.788770	0.778089	0.837162	0.806949
462	TES_low_PCS_high	0.771266	0.804718	0.833792	0.802508
472	both_high	0.613864	0.604765	0.686201	0.605277
476	both_high	0.590765	0.521841	0.691015	0.572362
477	TES_low_PCS_high	0.582076	0.597057	0.776861	0.584117
484	both_low	0.584073	0.697734	0.644041	0.700104
487	TES_low_PCS_high	0.698335	0.819668	0.805359	0.693312
489	both_high	0.693996	0.684887	0.824625	0.691223
494	both_low	0.708451	0.727400	0.671921	0.699060
